"Symbol","baseMean","log2FoldChange","lfcSE","pvalue","qvalue","Status"
"GAS2L3",34.1611662665672,-2.13352418073733,0.729834914992649,0.000171896084174999,0.00147673578739295,"Downregulated"
"GAS6-AS1",530.363665036008,-1.26192134303604,0.350557610134569,3.21866912137898e-05,0.00036967170922254,"Downregulated"
"GAS7",1068.05967010453,1.68301767101318,0.491208856985275,3.97500237570739e-05,0.000439149229538287,"Upregulated"
"GAS8",153.033262682711,-0.783712224612053,0.263094414188541,0.000617306031446365,0.00415030142045677,"Downregulated"
"GATAD1",518.366034742296,-0.556110070578271,0.166243748266567,0.000340614458313791,0.00259178978440369,"Downregulated"
"GATAD2A",3405.74186841736,0.657445071350876,0.107525771255859,3.22162607680925e-10,2.43945517931136e-08,"Upregulated"
"GATC",274.161075842201,-0.461843610123451,0.178601349934296,0.00487155887887446,0.0215808923360545,"Downregulated"
"GATM",81.5558082483156,-1.50764576666065,0.554867294970831,0.000448447767081523,0.0032285597972512,"Downregulated"
"GBF1",961.943852946142,-0.418412096909443,0.180800169354949,0.0123596392597625,0.0448781045305148,"Downregulated"
"GBGT1",285.046110616214,-0.966600808401394,0.289672781239621,0.000130271363457309,0.00117086861493957,"Downregulated"
"GBP1",274.133799557593,2.19303573749504,0.440821248764489,3.56734756022308e-08,1.27715520498112e-06,"Upregulated"
"GBP2",1129.26568996847,1.52725989413728,0.382390879446215,5.15369194704659e-06,8.12109855338934e-05,"Upregulated"
"GBP5",914.134719698282,2.10760281023783,0.413786315757965,2.13200485880111e-08,8.21734215059985e-07,"Upregulated"
"GCC1",718.545725029758,0.721244456191793,0.189548992889103,3.9709445702838e-05,0.000439149229538287,"Upregulated"
"GCC2",1511.38266524932,-0.336465537080399,0.144438989321407,0.0135643083178625,0.0481090172525556,"Downregulated"
"GCH1",183.022790750741,1.8264237968961,0.32046475127336,8.36769412056394e-10,5.50755190327733e-08,"Upregulated"
"GCLM",136.415597272371,-0.692815504783201,0.258301547516861,0.0019407533063978,0.0104935580829022,"Downregulated"
"GCNT1",467.725337536105,-0.854804475715954,0.280656947171636,0.000425857779915783,0.00308408979589454,"Downregulated"
"GCNT2",302.972760296907,-1.12505092464918,0.373791598990155,0.000290698587260269,0.0022726016097693,"Downregulated"
"GCSAM",41.2904139032971,-2.20520975931856,0.621633905031442,2.16692228107001e-05,0.000270478052486879,"Downregulated"
"GDAP2",458.198605670386,-0.550955810559203,0.140604844869277,3.7716508421993e-05,0.000421032360486345,"Downregulated"
"GDE1",605.268532568424,0.713000930076268,0.165763467645192,4.59407200599092e-06,7.40983546074671e-05,"Upregulated"
"GDPD3",22.5164273101903,-1.74064509645159,0.670064635018931,0.000454414576472865,0.00326054366758077,"Downregulated"
"GDPGP1",33.0722857231853,-1.11554442347906,0.454511982757417,0.00147401085488692,0.00840824925322663,"Downregulated"
"GEMIN5",456.72253403174,-0.820629443904799,0.211554401864135,2.24768148496316e-05,0.000278325421506329,"Downregulated"
"GEMIN6",75.9369121009707,-1.40328677868894,0.341176124645619,3.90998590989537e-06,6.48996982308822e-05,"Downregulated"
"GFI1B",469.435737999034,-0.791229726375234,0.363318048133989,0.0053321981115722,0.0231781718831962,"Downregulated"
"GGA3",862.205249753622,-0.291615155686503,0.117544876978488,0.00983601358251795,0.0375880480779401,"Downregulated"
"GGNBP2",1347.24841793083,0.580981142554133,0.131334803683831,3.30844073514698e-06,5.6730807916403e-05,"Upregulated"
"GGPS1",210.158510859847,-0.513623957896977,0.178721994035098,0.00183304033021261,0.0100541087086309,"Downregulated"
"GID4",187.446679565597,-0.953859567508619,0.244728344846661,1.51283282799217e-05,0.000201471659030584,"Downregulated"
"GID8",1064.22210439602,0.34707394086702,0.140688659080037,0.00941137342294887,0.0363641529435367,"Upregulated"
"GIGYF2",2110.63222410745,-0.634966881413752,0.12153084102951,5.90041530803753e-08,1.9798785718911e-06,"Downregulated"
"GIN1",24.4426048149006,-1.30326273880171,0.568345668916626,0.00172990524117144,0.00960852593059621,"Downregulated"
"GK5",228.341873202908,-0.531504085315424,0.224673087382644,0.00710467214816964,0.0291844105788831,"Downregulated"
"GKAP1",217.067579302795,-0.628825165505318,0.2019351992539,0.000594842335244413,0.00404913957161402,"Downregulated"
"GLCE",162.872705751664,-1.00430047586037,0.226444566710741,1.38380143426861e-06,2.7313718505927e-05,"Downregulated"
"GLE1",574.386747703103,-0.679603695645613,0.193901082515651,0.000132506059174859,0.00118908033070758,"Downregulated"
"GLG1",1711.22485776179,-0.49479813965524,0.141294445948242,0.000260510571622431,0.002078364516441,"Downregulated"
"GLI4",95.1913226425815,-1.04677374778285,0.271143310064493,1.54119326914154e-05,0.000204190189683843,"Downregulated"
"GLIPR2",301.067963520949,1.08080382924214,0.195139513282131,4.09332891168118e-09,2.12270114138182e-07,"Upregulated"
"GLMN",155.206827623236,-0.597493592032564,0.260995996459845,0.00701206921842169,0.0288594373580689,"Downregulated"
"GLRX5",206.928709050746,0.596955246910227,0.208475731016399,0.00141572009612564,0.00813813167786297,"Upregulated"
"GLTSCR1L",766.2522323716,-0.714553504276015,0.210403755982567,0.00018190283810361,0.00154793797536901,"Downregulated"
"GLUD1",666.571478176354,0.54517981398325,0.0952617591383303,4.61259356654755e-09,2.34229417520262e-07,"Upregulated"
"GLUD2",265.548648630317,0.54659886826556,0.235263420341958,0.00744979768695576,0.0302653251671129,"Upregulated"
"GLUL",4029.11340582958,0.620801503228082,0.230046595372178,0.00256806191928238,0.0130756452319784,"Upregulated"
"GMCL1",386.914776493852,-0.492293137669719,0.214983029692931,0.00959405316772355,0.0369282572782846,"Downregulated"
"GMDS",549.66458198091,0.640145470877064,0.177509737107908,9.96429950413742e-05,0.00093476422065163,"Upregulated"
"GMDS-AS1",364.547980322801,-1.22002398909241,0.203199820511941,2.10943105482268e-10,1.74389824353529e-08,"Downregulated"
"GMEB1",780.09518140901,0.377260652802269,0.15964933706516,0.0118690127435366,0.0434283547316961,"Upregulated"
"GMEB2",580.461525722774,0.791020564121856,0.214797114063503,5.10114606789125e-05,0.000539196495737017,"Upregulated"
"GMFB",314.105644018624,0.47904709950039,0.214990268694069,0.0117444210731409,0.043073784360193,"Upregulated"
"GMIP",926.229883948468,0.600170269176181,0.171248994855426,0.000165456188598157,0.00143219613327276,"Upregulated"
"GMPR2",647.570069342135,0.329582347726689,0.13772155213241,0.0114363930307118,0.0422076754212102,"Upregulated"
"GNA11",131.218475655223,-0.757578188441265,0.355197892476378,0.00650108869080258,0.0271680417010268,"Downregulated"
"GNA13",2112.79980083017,0.543824163171755,0.219738453209459,0.00589617820673977,0.0251988764244642,"Upregulated"
"GNA15",3709.71727825345,1.48246217110555,0.267896336616333,2.7844431829591e-09,1.51061434043351e-07,"Upregulated"
"GNAI1",1439.87734214936,0.974848823033725,0.314297400981931,0.000284320477266944,0.00222884852380633,"Upregulated"
"GNAI2",5163.76467869449,0.587412703255603,0.147124905613093,2.56143835280549e-05,0.000308038612308928,"Upregulated"
"GNAI3",1846.44040796881,0.418787753814463,0.134027894512759,0.000999820161430376,0.00612600158344362,"Upregulated"
"GNAS",9720.37935501337,0.56906059014744,0.123974178612489,1.77900770366732e-06,3.36028243188287e-05,"Upregulated"
"GNB1",5959.39774902348,0.55207879759344,0.125069310694775,5.9443375475677e-06,9.17271852583643e-05,"Upregulated"
"GNB1L",61.3884763186395,-0.855238289515106,0.362680786085065,0.00297376068328335,0.014703833161811,"Downregulated"
"GNB4",1047.60637095289,0.413377893058755,0.142770426866623,0.00227784669606133,0.0119061669241593,"Upregulated"
"GNG11",155.603885895559,1.00143331098966,0.461798415604092,0.00327111389021106,0.0158131559331022,"Upregulated"
"GNG5",249.617566827078,0.845683367159812,0.238523143820638,7.4578595890342e-05,0.000735171615815868,"Upregulated"
"GNG7",292.206091875303,-0.59251661259223,0.275267563429303,0.009955764726367,0.0379280947823505,"Downregulated"
"GNL1",1228.18755578144,0.474719193556177,0.183983387375997,0.00473662123284322,0.0211528703438534,"Upregulated"
"GNPAT",472.110555161589,-0.511013229814475,0.193986485551064,0.00363389995525916,0.0171502840414644,"Downregulated"
"GNS",774.84704535814,-0.427984070736639,0.169244636237046,0.00611029874357816,0.0258569590501615,"Downregulated"
"GOLGA1",387.01292198618,-0.604678835645893,0.237839671741188,0.00360153852957301,0.0170445599714001,"Downregulated"
"GOLGA8O",17.7131022065252,-1.3335561118077,0.921287015099388,0.00678102822572673,0.0280685511547409,"Downregulated"
"GOLM1",80.0241571080961,-1.02244326666119,0.660930551196857,0.00984639665587491,0.0376119165116043,"Downregulated"
"GOLPH3L",301.697537087428,-1.56101298311587,0.220684446931522,1.43914213434327e-13,3.07850491812706e-11,"Downregulated"
"GOPC",398.040744287575,-1.03531927874892,0.151766586908064,1.59081477458255e-12,2.5442629193861e-10,"Downregulated"
"GORASP2",1094.60159675611,0.433231372107799,0.15180285386533,0.00225817786794132,0.0118214126197858,"Upregulated"
"GPAT3",130.601368432349,-2.20485008579508,0.496232547228053,5.41649681353693e-07,1.24586706949002e-05,"Downregulated"
"GPATCH1",257.058330009458,-0.885012192276095,0.207757116931045,3.9276433635573e-06,6.51296132563527e-05,"Downregulated"
"GPATCH2",406.054201708295,0.380238594767257,0.152892704684206,0.00787430778932003,0.0315359300722288,"Upregulated"
"GPATCH3",347.773512725176,0.465022663100119,0.17706121630557,0.00429244663225498,0.0195052148746095,"Upregulated"
"GPBAR1",39.0676240249852,2.29032181072788,0.446030658960871,1.46246651516585e-08,5.93061361943915e-07,"Upregulated"
"GPC5",84.5685300126087,-2.75635193199657,0.792222405904978,2.21369872097483e-05,0.000274713750631199,"Downregulated"
"GPCPD1",937.092350073519,0.615364988294502,0.186460912756523,0.000347498432698844,0.00263013740768479,"Upregulated"
"GPD2",371.259866920521,-0.733652441843802,0.184148466113696,1.74759240128902e-05,0.00022570980198686,"Downregulated"
"GPHN",221.771804788798,-1.0766996415451,0.361390239372256,0.000345292192644461,0.00261691111280986,"Downregulated"
"GPI",1707.91441225968,0.501591449648849,0.175368374128607,0.0021802980433282,0.0114981326395918,"Upregulated"
"GPLD1",40.101011802427,-0.789519322228468,0.367851035636265,0.00586190689282607,0.0250912487886274,"Downregulated"
"GPR132",335.826053666489,1.24366064929048,0.383357122621283,0.000113118084834586,0.00104018795581637,"Upregulated"
"GPR135",131.358100145503,-1.5323688608765,0.395153109814888,8.28518712086487e-06,0.000121390759588494,"Downregulated"
"GPR157",39.4109282610346,-1.7724763258043,0.513629782648776,3.56286768219044e-05,0.000401655827703063,"Downregulated"
"GPR161",61.630377619614,-1.0694917009208,0.580594605755168,0.00568632394834241,0.0244436226395337,"Downregulated"
"GPR173",75.1191308085251,-0.729268691825943,0.337568273823013,0.00657504285519813,0.0274034847493925,"Downregulated"
"GPR174",141.93195853968,1.60445827609603,0.359466724277178,5.96853538816748e-07,1.35463588989005e-05,"Upregulated"
"GPR180",134.861758210405,-0.939996039527408,0.292423171462036,0.000204985373225395,0.00170813165971275,"Downregulated"
"GPR3",27.2467232812447,2.13950530507844,0.634827022945696,3.95999810852216e-05,0.000438624256512231,"Upregulated"
"GPR84",24.4376347978791,3.22932037365305,0.784512956114901,1.32851539442682e-06,2.64666867809386e-05,"Upregulated"
"GPRASP1",239.030888140208,-2.07054394225494,0.401997885608262,1.73833442197133e-08,6.88613818592485e-07,"Downregulated"
"GPRASP2",53.3961353416334,-1.57990241217863,0.639333625562622,0.000811929152660204,0.00517680461604846,"Downregulated"
"GPSM2",727.005697490858,-1.19267992723077,0.200093712554676,2.82434255098729e-10,2.18230822686923e-08,"Downregulated"
"GPSM3",1036.66281465317,0.419168991270402,0.143454609106969,0.00199932574841175,0.0107423741075574,"Upregulated"
"GPX1",604.4909850853,0.539064744430579,0.199301545118846,0.00294326480034318,0.0145741002685975,"Upregulated"
"GPX4",1422.60177926801,0.633104920751328,0.161597169686057,3.60502824314846e-05,0.000405607155325441,"Upregulated"
"GPX7",212.802106062812,0.665701846634245,0.18721009422809,0.000113954868460898,0.00104563520856372,"Upregulated"
"GRB10",828.436293329512,-0.963925988227755,0.364723474920463,0.00112698249323221,0.00675045551511474,"Downregulated"
"GRB2",1145.55431888944,0.399055441090535,0.134712628137594,0.00182672860341123,0.0100291326885391,"Upregulated"
"GRIP1",33.628209804688,-1.21593384818689,0.846956543054912,0.00796549468212455,0.0318354978565766,"Downregulated"
"GRK5",134.9034195861,1.00659911619209,0.405343636460442,0.00156666060632624,0.00884718046105135,"Upregulated"
"GS1-115G20.1",13.5867298910902,-1.20199510813793,0.822822158922564,0.00784634081844972,0.0314386397626153,"Downregulated"
"GS1-309P15.4",36.1658657523563,0.716266972342041,0.284106973889213,0.00276671873375891,0.0138686686827577,"Upregulated"
"GS1-358P8.4",183.760270928526,-1.14880169179632,0.262993907943979,1.56826139031759e-06,3.01546709803425e-05,"Downregulated"
"GS1-44D20.1",169.934858304605,0.706061253852066,0.254904958248536,0.00139415768406352,0.00803848397822745,"Upregulated"
"GSAP",265.268985893191,-0.984337259615894,0.289193673250388,9.96870626242754e-05,0.00093476422065163,"Downregulated"
"GSK3A",326.19191958387,0.305261647145364,0.118987234472224,0.00758621016801799,0.0306619779417317,"Upregulated"
"GSR",619.962590869053,0.457417601658072,0.20502635641945,0.0124264196434634,0.0450441261085766,"Upregulated"
"GSTA4",34.5675128950168,-1.46010273518795,0.626560314906797,0.00125635536445959,0.00736968069355623,"Downregulated"
"GSTO2",37.520935416758,-1.13566075720572,0.498080678059876,0.00210987167992897,0.0111957314910464,"Downregulated"
"GSTP1",1765.73002309888,0.491256679682051,0.174544571164986,0.00237890298448762,0.0123326769989508,"Upregulated"
"GTF2A1",648.302942678162,-0.809808498802947,0.133200539816097,2.83101984669531e-10,2.18230822686923e-08,"Downregulated"
"GTF2B",572.232499657824,0.959736617678737,0.240825809148788,1.07417741318756e-05,0.000151669951088108,"Upregulated"
"GTF2E1",134.477497352609,-0.750995165894375,0.253588331437349,0.000720191824292393,0.00469331404764498,"Downregulated"
"GTF2F2",529.266228793237,0.382004873364738,0.136743380895046,0.00324345679668659,0.0157238742667699,"Upregulated"
"GTF2H1",404.098812066676,-0.703243344909369,0.191680601515655,6.79361916166539e-05,0.000682272328131337,"Downregulated"
"GTF2IP20",39.0269829744555,-1.50317944009514,0.425417365914786,3.3029997233244e-05,0.000377583395225454,"Downregulated"
"GTF2IRD1",50.8217757426614,-1.0123850782422,0.384079688678774,0.00107041428337941,0.00646561831886717,"Downregulated"
"GTF3A",1550.31623099878,0.680677471661247,0.138884140492631,2.62824552371511e-07,6.93022583163893e-06,"Upregulated"
"GTF3C4",860.733428397528,0.563880937490101,0.145858309202861,4.46329082716581e-05,0.000482808444534061,"Upregulated"
"GTPBP10",185.155771905614,-0.654953207399503,0.206304662643062,0.000459789027140342,0.00329198330058449,"Downregulated"
"GTPBP4",1602.41013129045,0.725262192536063,0.160421014155942,1.73243944978955e-06,3.28319338917481e-05,"Upregulated"
"GTSF1",160.808652694651,2.17297560188406,0.55456755936178,4.42231573443443e-06,7.19927122166979e-05,"Upregulated"
"GUCY1A3",1312.80498258776,-1.37656241077674,0.330200277997726,2.92388799587631e-06,5.07984723588135e-05,"Downregulated"
"GUCY1B3",454.348075430307,-2.64457346851982,0.316761315293091,4.3850468396589e-18,2.20709725197302e-15,"Downregulated"
"GUK1",977.776885327637,0.560466298412527,0.1462082264149,5.32352712574621e-05,0.000559248125861847,"Upregulated"
"GUSB",830.952398157587,0.631670927766971,0.181473069929354,0.000163972810956481,0.00142223350932502,"Upregulated"
"GUSBP1",140.871230740316,-0.720506483982097,0.2512657190806,0.000980201940704356,0.00602737901950185,"Downregulated"
"GUSBP2",16.3843094989827,-1.61473366053278,0.627183161948232,0.000603442915481735,0.00409560520743079,"Downregulated"
"GYG1",226.995044716203,0.55701504195905,0.187815910496465,0.00117398685528821,0.0069831202831238,"Upregulated"
"GYPC",3621.05157401405,0.92301673522243,0.221739919907039,5.85964634161694e-06,9.06358564107371e-05,"Upregulated"
"H19",100.183735174607,4.76089177789284,0.847482833711676,7.721270576501e-10,5.16148841311178e-08,"Upregulated"
"H1FX",10474.4732551667,1.47109518738787,0.257458259626609,1.17132129875956e-09,7.23639761215607e-08,"Upregulated"
"H1FX-AS1",94.1521165887554,0.927689939365609,0.321529968960394,0.000609011495585685,0.00411937301342206,"Upregulated"
"H2AFJ",390.557176771952,0.973625117091977,0.213232334549789,7.91410000828295e-07,1.70357224455027e-05,"Upregulated"
"H2AFZ",504.427591629355,0.725021430938644,0.25518461041224,0.00107618656374356,0.00648935189053683,"Upregulated"
"H3F3B",6076.61452509871,1.22629283155555,0.214242665690909,1.12484404034986e-09,7.07700590533351e-08,"Upregulated"
"H3F3C",186.850593556938,1.75848675703832,0.27068569333296,6.82883000463059e-12,8.85316423251844e-10,"Upregulated"
"HACD2",314.720842675367,-0.572376207882516,0.20181631577787,0.00169241868574159,0.00943092183949717,"Downregulated"
"HACE1",383.688158715718,-0.48054210342374,0.151480185174266,0.000751004576743266,0.00484430505910574,"Downregulated"
"HAP1",23.3649222675399,2.10238265643642,0.781639087249014,0.00028998502457525,0.00226805928955953,"Upregulated"
"HAPLN3",100.804344123261,2.29651098070475,0.904406536748932,0.000375547116080688,0.00278938272460452,"Upregulated"
"HAT1",770.820131374813,0.375629796814637,0.143996570726689,0.0056849953446519,0.0244436226395337,"Upregulated"
"HAUS3",474.247632604316,-0.587215210038224,0.142184550205967,1.39072448341826e-05,0.000187397386493989,"Downregulated"
"HBEGF",185.569289730544,2.84674054134325,0.484551087438363,1.94528365836994e-10,1.62388484125292e-08,"Upregulated"
"HBG1",188.006293136036,5.59631881494452,1.13715228511287,2.42577393643767e-08,9.20449431801725e-07,"Upregulated"
"HBG2",260.235796878077,5.60056038627502,0.847482178375931,1.36184554367703e-12,2.2626468727131e-10,"Upregulated"
"HCAR1",26.8800965868857,3.68537721989551,0.689404317869861,4.84593517173637e-09,2.43192048662535e-07,"Upregulated"
"HCAR2",39.3645317361081,3.29578337538785,0.943248086185366,1.53222920795343e-05,0.000203263863842691,"Upregulated"
"HCAR3",65.8329640595404,3.7244996825127,0.724803211912362,1.06188235625305e-08,4.57549987948904e-07,"Upregulated"
"HCG11",125.913772748753,-1.36131619222616,0.28358834915981,1.68965816649281e-07,4.81116808705349e-06,"Downregulated"
"HCG18",813.448817820774,-0.43195873691386,0.171176357183421,0.00611886258192367,0.0258803992497429,"Downregulated"
"HCG4P3",16.4450509540918,1.53435500264626,0.650745939998386,0.000945159922430616,0.00584762174712767,"Upregulated"
"HCG4P5",166.042505864359,0.904372890885783,0.520207235764223,0.00920653808284643,0.0357990198163488,"Upregulated"
"HCST",98.3335091489015,1.70483800892244,0.400306205436993,1.40914620903895e-06,2.76544943523895e-05,"Upregulated"
"HDAC1",966.676323521897,0.561654467067441,0.110375421611586,1.49895124021952e-07,4.34772077523334e-06,"Upregulated"
"HDAC3",517.24114378005,0.340489188461733,0.142481453273937,0.0113309590310477,0.0419348403759342,"Upregulated"
"HDAC8",323.139676993071,-0.528652960720519,0.218436769402256,0.00588037699752984,0.0251388687381285,"Downregulated"
"HDGF",3725.72436672683,0.472035077422851,0.140901690906245,0.000397486837483736,0.00291439256634926,"Upregulated"
"HDGFP1",10.8702529541151,0.904242323485408,0.576352930099399,0.0118384870529517,0.0433723033477118,"Upregulated"
"HDHD2",151.263646376429,-0.705981263464662,0.216136392437329,0.000282123997291338,0.00221568975018204,"Downregulated"
"HEATR5A",82.8034192020394,-1.67374222441691,0.349837241428086,1.43683502599498e-07,4.23210977622238e-06,"Downregulated"
"HEATR5B",1041.69872648765,-0.479659030028126,0.182140504613631,0.00404812587728697,0.0186374974813054,"Downregulated"
"HEATR6",291.555637954218,-0.542191214523721,0.183128515497194,0.00124237540758339,0.00730359682238909,"Downregulated"
"HECA",1800.96399168987,0.733623698243588,0.235147608663127,0.0005133410379047,0.00360201557758139,"Upregulated"
"HECTD2",48.563990575689,-2.2793984014371,0.530050935483747,9.62301958843618e-07,2.01072935551781e-05,"Downregulated"
"HELQ",202.347209605777,-0.827625204168438,0.230040965389404,6.3711042283493e-05,0.000646287532067229,"Downregulated"
"HEMK1",351.348594807059,-1.15886491557521,0.208989907844643,3.89026503653621e-09,2.04843401754598e-07,"Downregulated"
"HERC2",1920.21696915788,-0.564819241786906,0.141878678214881,3.38132631953061e-05,0.000384227339350115,"Downregulated"
"HERC2P2",170.230221110534,-1.14619752104703,0.34036439940552,8.61855963595338e-05,0.000829991058244627,"Downregulated"
"HERC2P9",127.776103618214,-1.13162229855568,0.42009703806496,0.000734554581073125,0.00476875286263444,"Downregulated"
"HERC3",690.499002378608,-0.571801745975457,0.143112789463461,2.79037933911442e-05,0.000330068391461136,"Downregulated"
"HERC4",590.470056701832,-1.04110255470628,0.158704569621638,8.49696294695744e-12,1.05368497761799e-09,"Downregulated"
"HERC5",587.933984737539,0.694567416491496,0.369207413746874,0.0128184092677192,0.0460337702443019,"Upregulated"
"HERPUD1",792.005603962022,0.750753451142339,0.221787676969695,0.000170863465889032,0.00146860195467554,"Upregulated"
"HES4",43.353968594421,1.24914926101956,0.911308480242943,0.00724918013942423,0.0296357428872353,"Upregulated"
"HEXIM1",389.658940966301,1.02416223248271,0.18857446877063,8.02775990250024e-09,3.63436653998642e-07,"Upregulated"
"HEYL",34.6328964307143,-2.38669146510089,0.664543652331833,1.74981910263275e-05,0.000225826955530575,"Downregulated"
"HGSNAT",1047.37958832559,-0.922136765835243,0.151401514683878,2.15533113440877e-10,1.76479338292523e-08,"Downregulated"
"HHAT",148.726496566329,-0.860948635128435,0.328044363015939,0.00148035213564144,0.00843037141338831,"Downregulated"
"HIBCH",276.071765961367,-0.759324239150815,0.219198914286341,0.000128853246566107,0.00116117198972396,"Downregulated"
"HIC1",340.565048854159,3.19050684516924,0.435740416933558,1.17506147439572e-14,3.40827576463287e-12,"Upregulated"
"HIC2",486.982761857689,0.425113672311803,0.153265551045409,0.00306600035614072,0.0150728135865085,"Upregulated"
"HIF1A",3527.92054663872,1.06050081025405,0.190845726909312,4.52425137615722e-09,2.30427124405293e-07,"Upregulated"
"HIF1A-AS1",12.98613349874,0.931830370904151,0.632035821242724,0.0125533671525297,0.0453697512315187,"Upregulated"
"HIGD2A",275.139493856929,0.592136551882155,0.173484515637215,0.000224677521783978,0.00184054879381964,"Upregulated"
"HINFP",171.131180055676,-0.568377042705682,0.240857586402703,0.00642895972554073,0.0269299289434144,"Downregulated"
"HIST1H1C",8221.29563911439,0.756079015341788,0.244546444803152,0.000607466622675137,0.00411374274388142,"Upregulated"
"HIST1H1E",14641.753409086,0.998318767685949,0.260446562205184,2.14895078544854e-05,0.000269009343524209,"Upregulated"
"HIST1H2BK",835.877321619808,0.761374466175249,0.295135265847289,0.0021525281521104,0.0113867741165581,"Upregulated"
"HIST1H3D",34.154043668199,1.29483986959453,0.560434507381796,0.00146087497718263,0.00835001786390325,"Upregulated"
"HIST2H2BC",40.3980384897311,0.836973711039896,0.486521103198271,0.0113384922629166,0.0419355128798987,"Upregulated"
"HIST3H2A",201.508070724305,-2.33682417436907,0.504746434954041,2.18015437794021e-07,5.96943709915052e-06,"Downregulated"
"HIST3H2BB",34.6965910828334,-2.00869261712161,0.538664845957594,1.23939081489089e-05,0.000170265238619562,"Downregulated"
"HIVEP1",1810.79020381142,1.27906404564096,0.228451219183942,2.60410715945469e-09,1.42833608396629e-07,"Upregulated"
"HIVEP2",1211.02263585459,-0.492074442528936,0.205271136688146,0.00781177478625929,0.0313515248398816,"Downregulated"
"HLA-A",5363.98395189276,0.82265887338726,0.162390978302914,9.41035598686754e-08,2.92798949096844e-06,"Upregulated"
"HLA-B",12150.609378392,0.850521062231249,0.182735029046983,1.07520610162828e-06,2.2009571790867e-05,"Upregulated"
"HLA-DRB5",446.955395601522,-1.73552310506844,0.652500041283561,0.00042032470992094,0.00305047360512173,"Downregulated"
"HLA-F-AS1",22.011601303659,-2.76249708837985,0.645525355840533,1.1797652279732e-06,2.38926891672253e-05,"Downregulated"
"HLA-G",122.08912539606,1.36496209611311,0.553570242146179,0.000913316615076364,0.00569510445002206,"Upregulated"
"HLA-H",163.128869318451,0.91180737635669,0.343136192667899,0.00115671849369615,0.00690199567037037,"Upregulated"
"HLCS",227.517796014114,-0.469951572981492,0.191016499111586,0.00653338388804446,0.0272727072145223,"Downregulated"
"HLTF",924.5946819404,-0.704565840218617,0.293300231715426,0.00382913022101703,0.0178696224358507,"Downregulated"
"HLX",576.657440476915,1.97213206807261,0.382818720943935,1.63966071246331e-08,6.57131470079266e-07,"Upregulated"
"HMBOX1",910.432465017992,-0.375585146571333,0.135177403276573,0.00343986696918658,0.0164202073762036,"Downregulated"
"HMCES",446.164393887595,0.478427332711798,0.182097235028812,0.00407762088318476,0.0187364961303025,"Upregulated"
"HMG20B",1235.37973444353,0.279177196503203,0.113139709643391,0.0105916053525453,0.0397748831244475,"Upregulated"
"HMGA1",6517.08442458024,1.02639102399814,0.157538259946864,2.13220492814173e-11,2.44888744532144e-09,"Upregulated"
"HMGA1P1",34.2781798069821,1.20145030014524,0.31084034983074,1.22370851829867e-05,0.000168745559014063,"Upregulated"
"HMGA1P2",184.13268368254,1.11371088682276,0.204197984233402,6.72122414895724e-09,3.10865699624609e-07,"Upregulated"
"HMGA1P8",145.563865726001,0.868386180149682,0.275542170703943,0.000293937740513243,0.00229477944954522,"Upregulated"
"HMGB3",419.791467801174,0.453585970411626,0.196717294837599,0.0104820198668514,0.0394933522636346,"Upregulated"
"HMGB3P22",22.6064295454838,-1.32620594356448,0.604470085463997,0.00200218674503784,0.0107509952205311,"Downregulated"
"HMGCL",87.2392744711537,-0.873272029234726,0.407986244056463,0.00481996282891473,0.0214021857527809,"Downregulated"
"HMGCR",650.687275576157,0.797501010893491,0.155474347636057,6.40496096001022e-08,2.10784801747413e-06,"Upregulated"
"HMGCS1",554.159501163271,0.992804504268576,0.128601550802763,1.94115284953173e-15,6.77937728857888e-13,"Upregulated"
"HMGN3",461.577302856596,0.371831946389008,0.147414398173121,0.00723698355099014,0.0296071000497476,"Upregulated"
"HMGN5",546.160024292204,-0.558722725856953,0.261199888692577,0.0115598448726796,0.0425610209350617,"Downregulated"
"HMGXB4",806.423632931269,0.567854944443089,0.161688275449997,0.000164797229504327,0.00142793670304179,"Upregulated"
"HN1",234.195492358075,0.677738879200505,0.326647912042777,0.00923438412280788,0.035882837305543,"Upregulated"
"HNMT",19.2253657543337,-2.23706279598313,0.923845051486736,0.000613466134090247,0.00413475065406144,"Downregulated"
"HNRNPA0",1819.95855348437,0.528353179817558,0.131086593825615,2.20267344333185e-05,0.000273610820310412,"Upregulated"
"HNRNPA1P48",831.242151218275,0.494639183079323,0.169046123317881,0.00162728869580548,0.0091214515071468,"Upregulated"
"HNRNPA1P7",287.625445578839,0.492543422900553,0.179979433137218,0.0028735839058376,0.0143179521945912,"Upregulated"
"HNRNPA3P6",204.749908130309,0.543537710150113,0.161219504426224,0.000302733819037609,0.0023484514257437,"Upregulated"
"HNRNPAB",2961.26064198689,0.395989064197361,0.175569117650496,0.0141635577827854,0.0497702185496522,"Upregulated"
"HNRNPC",3126.5558933328,0.49866409996752,0.0916555451318,1.92318003016373e-08,7.51401366579723e-07,"Upregulated"
"HNRNPCP1",49.0049048786272,-1.25305417121308,0.349226129797906,3.31795691569908e-05,0.000378787169435346,"Downregulated"
"HNRNPCP2",943.491304158973,0.744889853547874,0.128457871562879,1.76049304354255e-09,1.01438779306881e-07,"Upregulated"
"HNRNPCP4",98.9363195416408,0.597799053520262,0.282875613651665,0.0105869335254983,0.0397660652813547,"Upregulated"
"HNRNPDL",6345.9185321691,0.498038661461418,0.130566091772981,5.53848393703763e-05,0.000577575110387111,"Upregulated"
